Data size: 150
starting GOLDEN
l1 901.7	f1 -0.00056612	l2 1458.98	f2 -0.000349882	3
l1 557.281	f1 -0.000915999	l2 901.7	f2 -0.00056612	3
l1 344.419	f1 -0.00148211	l2 557.281	f2 -0.000915999	3
l1 212.862	f1 -0.00239808	l2 344.419	f2 -0.00148211	3
l1 131.556	f1 -0.00388008	l2 212.863	f2 -0.00239808	3
l1 81.3063	f1 -0.00627766	l2 131.556	f2 -0.00388008	3
l1 50.2501	f1 -0.0101556	l2 81.3063	f2 -0.00627766	3
l1 31.0563	f1 -0.0164243	l2 50.2501	f2 -0.0101556	3
l1 19.1939	f1 -0.0265418	l2 31.0563	f2 -0.0164243	3
l1 11.8625	f1 -0.0428058	l2 19.1939	f2 -0.0265418	3
l1 7.33148	f1 -0.0686762	l2 11.8625	f2 -0.0428058	3
l1 4.53114	f1 -0.108718	l2 7.33148	f2 -0.0686762	3
l1 2.80044	f1 -0.166509	l2 4.53114	f2 -0.108718	3
l1 1.7308	f1 -0.236763	l2 2.80044	f2 -0.166509	3
l1 1.06973	f1 -0.296038	l2 1.7308	f2 -0.236763	3
l1 0.66117	f1 -0.331278	l2 1.06973	f2 -0.296038	3
l1 0.408664	f1 -0.375567	l2 0.66117	f2 -0.331278	3
l1 0.252606	f1 -0.447107	l2 0.408664	f2 -0.375567	3
l1 0.156157	f1 -0.515117	l2 0.252606	f2 -0.447107	3
l1 0.0965488	f1 -0.572173	l2 0.156157	f2 -0.515117	3
l1 0.0597086	f1 -0.641904	l2 0.0965488	f2 -0.572172	3
l1 0.0369402	f1 -0.870818	l2 0.0597086	f2 -0.641904	3
l1 0.0228685	f1 -1.49459	l2 0.0369402	f2 -0.870818	3
l1 0.0141717	f1 -2.42632	l2 0.0228685	f2 -1.49459	3
l1 0.00879678	f1 -3.90883	l2 0.0141717	f2 -2.42632	3
l1 0.00547491	f1 -6.28049	l2 0.00879678	f2 -3.90883	3
l1 0.00342188	f1 -10.0486	l2 0.00547491	f2 -6.28049	3
l1 0.00215303	f1 -15.9706	l2 0.00342188	f2 -10.0486	3
l1 0.00136884	f1 -25.1198	l2 0.00215303	f2 -15.9706	3
l1 0.000884189	f1 -38.8889	l2 0.00136884	f2 -25.1198	3
l1 0.000584655	f1 -58.8127	l2 0.000884189	f2 -38.8889	3
finished GOLDEN
h	0.165489
h	0.000734422
h	0.117899
h	0.000734422
STOP 28426.6	3.40282e+38	28426.6	3.40282e+38
28426.6	28426.6	28422.5	4.10352
kernelDistance 11175
golden D
l1 3819.66	f1 -0.000135024	l2 6180.34	f2 -8.34496e-05	0
l1 2360.68	f1 -0.000218474	l2 3819.66	f2 -0.000135024	0
l1 1458.98	f1 -0.000353498	l2 2360.68	f2 -0.000218474	0
l1 901.7	f1 -0.000571971	l2 1458.98	f2 -0.000353498	0
l1 557.281	f1 -0.000925467	l2 901.7	f2 -0.000571971	0
l1 344.419	f1 -0.0014974	l2 557.281	f2 -0.000925467	0
l1 212.862	f1 -0.00242268	l2 344.419	f2 -0.0014974	0
l1 131.556	f1 -0.00391946	l2 212.863	f2 -0.00242268	0
l1 81.3063	f1 -0.00633975	l2 131.556	f2 -0.00391946	0
l1 50.2501	f1 -0.0102493	l2 81.3063	f2 -0.00633975	0
l1 31.0563	f1 -0.0165477	l2 50.2501	f2 -0.0102493	0
l1 19.1939	f1 -0.0266236	l2 31.0563	f2 -0.0165477	0
l1 11.8625	f1 -0.042452	l2 19.1939	f2 -0.0266236	0
l1 7.33148	f1 -0.0661855	l2 11.8625	f2 -0.042452	0
l1 4.53114	f1 -0.0979095	l2 7.33148	f2 -0.0661855	0
l1 2.80044	f1 -0.13074	l2 4.53114	f2 -0.0979095	0
l1 1.7308	f1 -0.153345	l2 2.80044	f2 -0.13074	0
l1 1.06973	f1 -0.168699	l2 1.7308	f2 -0.153345	0
l1 0.66117	f1 -0.184043	l2 1.06973	f2 -0.168699	0
l1 0.408664	f1 -0.194777	l2 0.66117	f2 -0.184043	0
l1 0.252606	f1 -0.199544	l2 0.408664	f2 -0.194777	0
l1 0.156157	f1 -0.201232	l2 0.252606	f2 -0.199544	0
l1 0.0965488	f1 -0.20166	l2 0.156157	f2 -0.201232	0
l1 0.0597086	f1 -0.201579	l2 0.0965488	f2 -0.20166	0
l1 0.0965488	f1 -0.20166	l2 0.119317	f2 -0.201562	0
l1 0.0824771	f1 -0.201672	l2 0.0965488	f2 -0.20166	0
l1 0.0737803	f1 -0.201656	l2 0.0824771	f2 -0.201672	0
l1 0.0824771	f1 -0.201672	l2 0.087852	f2 -0.201672	0
l1 0.087852	f1 -0.201672	l2 0.0911739	f2 -0.201669	0
l1 0.085799	f1 -0.201673	l2 0.087852	f2 -0.201672	0
l1 0.0845302	f1 -0.201673	l2 0.085799	f2 -0.201673	0
l1 0.085799	f1 -0.201673	l2 0.0865832	f2 -0.201673	0
l1 0.0853143	f1 -0.201673	l2 0.085799	f2 -0.201673	0
l1 0.085799	f1 -0.201673	l2 0.0860985	f2 -0.201673	0
D 7.08519	 h 0.0859488	 size 11175
EX_D: 2.5434
SIGMA	SI_AVG
1.63332	0.291151
MAX DS: 1154.76
0.0163332	0.0155814	0.0135323	0.0179456
0.0326665	0.0179456	0.0155814	0.0206732
0.0489997	0.0206732	0.0179456	0.023818
0.0653329	0.023818	0.0206732	0.0274395
0.0816662	0.0274395	0.023818	0.0316016
0.0979994	0.0316016	0.0274395	0.0363708
0.114333	0.0363708	0.0316016	0.0418143
0.130666	0.0418143	0.0363708	0.0479968
0.146999	0.0479968	0.0418143	0.0549764
0.163332	0.0549764	0.0479968	0.0628005
0.179666	0.0628005	0.0549764	0.0715024
0.195999	0.0715024	0.0628005	0.0810972
0.212332	0.0810972	0.0715024	0.0915799
0.228665	0.0915799	0.0810972	0.102925
0.244999	0.102925	0.0915799	0.115087
0.261332	0.115087	0.102925	0.128004
0.277665	0.128004	0.115087	0.141601
0.293998	0.141601	0.128004	0.155794
0.310332	0.155794	0.141601	0.170492
0.326665	0.170492	0.155794	0.185596
0.342998	0.185596	0.170492	0.200997
0.359331	0.200997	0.185596	0.216571
0.375665	0.216571	0.200997	0.232168
0.391998	0.232168	0.216571	0.247603
0.408331	0.247603	0.232168	0.262654
0.424664	0.262654	0.247603	0.277061
0.440997	0.277061	0.262654	0.290539
0.457331	0.290539	0.277061	0.302798
0.473664	0.302798	0.290539	0.313576
0.489997	0.313576	0.302798	0.32267
0.50633	0.32267	0.313576	0.329971
0.522664	0.329971	0.32267	0.335477
0.538997	0.335477	0.329971	0.339302
0.55533	0.339302	0.335477	0.341664
0.571663	0.341664	0.339302	0.342857
0.587996	0.342857	0.341664	0.343214
0.60433	0.343214	0.342857	0.343078
0.620663	0.343078	0.343214	0.342756
0.636996	0.342756	0.343078	0.342505
0.653329	0.342505	0.342756	0.342502
0.669662	0.342502	0.342505	0.342842
Kernel distance: 0.669662
Clusters nr:73
37	2	1	1	1	2	1	1	1	1	1	1	1	1	6	5	6	1	2	1	1	1	1	4	1	2	3	1	7	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	2	
