Data size: 150
l1 0.66117	f1 -0.524947	l2 1.06973	f2 -0.398836 1
l1 0.408664	f1 -0.611214	l2 0.66117	f2 -0.524947 1
l1 0.252606	f1 -0.649168	l2 0.408664	f2 -0.611214 1
l1 0.156157	f1 -0.65897	l2 0.252606	f2 -0.649168 1
l1 0.0965488	f1 -0.659978	l2 0.156157	f2 -0.65897 1
l1 0.0597086	f1 -0.676195	l2 0.0965488	f2 -0.659978 1
l1 0.0369402	f1 -0.868684	l2 0.0597086	f2 -0.676195 1
l1 0.0228685	f1 -1.52703	l2 0.0369402	f2 -0.868684 1
l1 0.0141717	f1 -2.48456	l2 0.0228685	f2 -1.52703 1
l1 0.00879678	f1 -4.00265	l2 0.0141717	f2 -2.48456 1
l1 0.00547491	f1 -6.43124	l2 0.00879678	f2 -4.00265 1
l1 0.00342188	f1 -10.2898	l2 0.00547491	f2 -6.43124 1
l1 0.00215303	f1 -16.3539	l2 0.00342188	f2 -10.2898 1
l1 0.00136884	f1 -25.7228	l2 0.00215303	f2 -16.3539 1
l1 0.000884189	f1 -39.8224	l2 0.00136884	f2 -25.7228 1
l1 0.000584655	f1 -60.2243	l2 0.000884189	f2 -39.8223 1
l1 3819.66	f1 -0.000133641	l2 6180.34	f2 -8.25946e-05 2
l1 2360.68	f1 -0.000216235	l2 3819.66	f2 -0.000133641 2
l1 1458.98	f1 -0.000349876	l2 2360.68	f2 -0.000216235 2
l1 901.7	f1 -0.000566111	l2 1458.98	f2 -0.000349876 2
l1 557.281	f1 -0.000915981	l2 901.7	f2 -0.000566111 2
l1 344.419	f1 -0.00148206	l2 557.281	f2 -0.000915981 2
l1 212.862	f1 -0.00239789	l2 344.419	f2 -0.00148206 2
l1 131.556	f1 -0.00387933	l2 212.863	f2 -0.00239789 2
l1 81.3063	f1 -0.00627455	l2 131.556	f2 -0.00387933 2
l1 50.2501	f1 -0.0101426	l2 81.3063	f2 -0.00627455 2
l1 31.0563	f1 -0.0163693	l2 50.2501	f2 -0.0101426 2
l1 19.1939	f1 -0.0263113	l2 31.0563	f2 -0.0163693 2
l1 11.8625	f1 -0.0418489	l2 19.1939	f2 -0.0263113 2
l1 7.33148	f1 -0.0648302	l2 11.8625	f2 -0.0418489 2
l1 4.53114	f1 -0.0944573	l2 7.33148	f2 -0.0648302 2
l1 2.80044	f1 -0.12264	l2 4.53114	f2 -0.0944573 2
l1 1.7308	f1 -0.142866	l2 2.80044	f2 -0.12264 2
l1 1.06973	f1 -0.173097	l2 1.7308	f2 -0.142866 2
l1 0.66117	f1 -0.214551	l2 1.06973	f2 -0.173097 2
l1 0.408664	f1 -0.252468	l2 0.66117	f2 -0.214551 2
l1 0.252606	f1 -0.284449	l2 0.408664	f2 -0.252468 2
l1 0.156157	f1 -0.304732	l2 0.252606	f2 -0.284449 2
l1 0.0965488	f1 -0.306673	l2 0.156157	f2 -0.304732 2
l1 0.0597086	f1 -0.293567	l2 0.0965488	f2 -0.306673 2
l1 0.0965488	f1 -0.306673	l2 0.119317	f2 -0.308284 2
l1 0.119317	f1 -0.308284	l2 0.133389	f2 -0.307599 2
l1 0.110621	f1 -0.308125	l2 0.119317	f2 -0.308284 2
l1 0.119317	f1 -0.308284	l2 0.124692	f2 -0.308146 2
l1 0.115995	f1 -0.308281	l2 0.119317	f2 -0.308284 2
l1 0.119317	f1 -0.308284	l2 0.12137	f2 -0.308249 2
l1 0.118048	f1 -0.30829	l2 0.119317	f2 -0.308284 2
l1 0.117264	f1 -0.30829	l2 0.118048	f2 -0.30829 2
l1 0.11678	f1 -0.308288	l2 0.117264	f2 -0.30829 2
l1 0.117264	f1 -0.30829	l2 0.117564	f2 -0.308292 2
l1 3819.66	f1 -0.000133641	l2 6180.34	f2 -8.25946e-05 3
l1 2360.68	f1 -0.000216235	l2 3819.66	f2 -0.000133641 3
l1 1458.98	f1 -0.000349876	l2 2360.68	f2 -0.000216235 3
l1 901.7	f1 -0.000566112	l2 1458.98	f2 -0.000349876 3
l1 557.281	f1 -0.000915987	l2 901.7	f2 -0.000566112 3
l1 344.419	f1 -0.0014821	l2 557.281	f2 -0.000915987 3
l1 212.862	f1 -0.00239806	l2 344.419	f2 -0.0014821 3
l1 131.556	f1 -0.00388005	l2 212.863	f2 -0.00239806 3
l1 81.3063	f1 -0.00627761	l2 131.556	f2 -0.00388005 3
l1 50.2501	f1 -0.0101556	l2 81.3063	f2 -0.00627761 3
l1 31.0563	f1 -0.0164242	l2 50.2501	f2 -0.0101556 3
l1 19.1939	f1 -0.0265418	l2 31.0563	f2 -0.0164242 3
l1 11.8625	f1 -0.042806	l2 19.1939	f2 -0.0265418 3
l1 7.33148	f1 -0.0686764	l2 11.8625	f2 -0.042806 3
l1 4.53114	f1 -0.108718	l2 7.33148	f2 -0.0686764 3
l1 2.80044	f1 -0.166509	l2 4.53114	f2 -0.108718 3
l1 1.7308	f1 -0.236764	l2 2.80044	f2 -0.166509 3
l1 1.06973	f1 -0.296041	l2 1.7308	f2 -0.236764 3
l1 0.66117	f1 -0.331278	l2 1.06973	f2 -0.296041 3
l1 0.408664	f1 -0.37557	l2 0.66117	f2 -0.331278 3
l1 0.252606	f1 -0.447106	l2 0.408664	f2 -0.37557 3
l1 0.156157	f1 -0.515114	l2 0.252606	f2 -0.447106 3
l1 0.0965488	f1 -0.572172	l2 0.156157	f2 -0.515114 3
l1 0.0597086	f1 -0.641909	l2 0.0965488	f2 -0.572172 3
l1 0.0369402	f1 -0.870823	l2 0.0597086	f2 -0.641909 3
l1 0.0228685	f1 -1.4946	l2 0.0369402	f2 -0.870823 3
l1 0.0141717	f1 -2.42633	l2 0.0228685	f2 -1.4946 3
l1 0.00879678	f1 -3.90884	l2 0.0141717	f2 -2.42633 3
l1 0.00547491	f1 -6.28051	l2 0.00879678	f2 -3.90884 3
l1 0.00342188	f1 -10.0486	l2 0.00547491	f2 -6.28051 3
l1 0.00215303	f1 -15.9706	l2 0.00342188	f2 -10.0486 3
l1 0.00136884	f1 -25.1199	l2 0.00215303	f2 -15.9706 3
l1 0.000884189	f1 -38.889	l2 0.00136884	f2 -25.1199 3
l1 0.000584655	f1 -58.8128	l2 0.000884189	f2 -38.889 3
0.16422
0.000734422
0.117414
0.000734422
STOP 28426.6	3.40282e+38	28426.6	3.40282e+38
28426.6	28426.6	28422.7	3.91016
Dist arr size: 11175
D 7.08519
Sigma_d: 1.6334
l1 3819.66	f1 -0.000131275	l2 6180.34	f2 -8.11323e-05 0
l1 2360.68	f1 -0.000212407	l2 3819.66	f2 -0.000131275 0
l1 1458.98	f1 -0.000343682	l2 2360.68	f2 -0.000212407 0
l1 901.7	f1 -0.000556089	l2 1458.98	f2 -0.000343682 0
l1 557.281	f1 -0.000899771	l2 901.7	f2 -0.000556089 0
l1 344.419	f1 -0.00145586	l2 557.281	f2 -0.000899771 0
l1 212.862	f1 -0.00235551	l2 344.419	f2 -0.00145586 0
l1 131.556	f1 -0.00380968	l2 212.863	f2 -0.00235551 0
l1 81.3063	f1 -0.00616118	l2 131.556	f2 -0.00380968 0
l1 50.2501	f1 -0.00996563	l2 81.3063	f2 -0.00616118 0
l1 31.0563	f1 -0.01612	l2 50.2501	f2 -0.00996563 0
l1 19.1939	f1 -0.0260727	l2 31.0563	f2 -0.01612 0
l1 11.8625	f1 -0.0421322	l2 19.1939	f2 -0.0260727 0
l1 7.33148	f1 -0.0674266	l2 11.8625	f2 -0.0421322 0
l1 4.53114	f1 -0.10196	l2 7.33148	f2 -0.0674266 0
l1 2.80044	f1 -0.132709	l2 4.53114	f2 -0.10196 0
l1 1.7308	f1 -0.154332	l2 2.80044	f2 -0.132709 0
l1 1.06973	f1 -0.172337	l2 1.7308	f2 -0.154332 0
l1 0.66117	f1 -0.188525	l2 1.06973	f2 -0.172337 0
l1 0.408664	f1 -0.19887	l2 0.66117	f2 -0.188525 0
l1 0.252606	f1 -0.202492	l2 0.408664	f2 -0.19887 0
l1 0.156157	f1 -0.201241	l2 0.252606	f2 -0.202492 0
l1 0.252606	f1 -0.202492	l2 0.312215	f2 -0.201655 0
l1 0.215766	f1 -0.202399	l2 0.252606	f2 -0.202492 0
l1 0.252606	f1 -0.202492	l2 0.275375	f2 -0.202229 0
l1 0.238535	f1 -0.202504	l2 0.252606	f2 -0.202492 0
l1 0.229838	f1 -0.202477	l2 0.238535	f2 -0.202504 0
l1 0.238535	f1 -0.202504	l2 0.243909	f2 -0.202501 0
l1 0.235213	f1 -0.2025	l2 0.238535	f2 -0.202504 0
l1 0.238535	f1 -0.202504	l2 0.240588	f2 -0.202496 0
l1 0.237266	f1 -0.202491	l2 0.238535	f2 -0.202504 0
l1 0.238535	f1 -0.202504	l2 0.239319	f2 -0.202498 0
l1 0.23805	f1 -0.202489	l2 0.238535	f2 -0.202504 0
l1 0.238535	f1 -0.202504	l2 0.238834	f2 -0.2025 0
h_d: 0.238684
0.016334	0.0495827	0.0460206	0.0533665
0.0326681	0.0533665	0.0495827	0.0573794
0.0490021	0.0573794	0.0533665	0.0616267
0.0653361	0.0616267	0.0573794	0.066115
0.0816701	0.066115	0.0616267	0.0708483
0.0980042	0.0708483	0.066115	0.0758305
0.114338	0.0758305	0.0708483	0.0810641
0.130672	0.0810641	0.0758305	0.0865499
0.147006	0.0865499	0.0810641	0.092288
0.16334	0.092288	0.0865499	0.0982766
0.179674	0.0982766	0.092288	0.104511
0.196008	0.104511	0.0982766	0.110988
0.212342	0.110988	0.104511	0.1177
0.228676	0.1177	0.110988	0.124636
0.24501	0.124636	0.1177	0.131787
0.261344	0.131787	0.124636	0.13914
0.277678	0.13914	0.131787	0.146678
0.294013	0.146678	0.13914	0.154385
0.310347	0.154385	0.146678	0.162242
0.326681	0.162242	0.154385	0.170227
0.343015	0.170227	0.162242	0.178317
0.359349	0.178317	0.170227	0.186489
0.375683	0.186489	0.178317	0.194714
0.392017	0.194714	0.186489	0.202967
0.408351	0.202967	0.194714	0.211215
0.424685	0.211215	0.202967	0.219432
0.441019	0.219432	0.211215	0.227588
0.457353	0.227588	0.219432	0.235647
0.473687	0.235647	0.227588	0.243583
0.490021	0.243583	0.235647	0.251361
0.506355	0.251361	0.243583	0.258954
0.522689	0.258954	0.251361	0.26633
0.539023	0.26633	0.258954	0.273462
0.555357	0.273462	0.26633	0.280321
0.571691	0.280321	0.273462	0.286881
0.588025	0.286881	0.280321	0.293123
0.604359	0.293123	0.286881	0.299019
0.620693	0.299019	0.293123	0.304555
0.637027	0.304555	0.299019	0.309713
0.653361	0.309713	0.304555	0.314477
0.669695	0.314477	0.309713	0.31884
0.686029	0.31884	0.314477	0.322791
0.702364	0.322791	0.31884	0.326324
0.718698	0.326324	0.322791	0.329439
0.735032	0.329439	0.326324	0.332135
0.751366	0.332135	0.329439	0.334413
0.7677	0.334413	0.332135	0.336284
0.784034	0.336284	0.334413	0.337748
0.800368	0.337748	0.336284	0.338821
0.816702	0.338821	0.337748	0.33951
0.833036	0.33951	0.338821	0.339831
0.84937	0.339831	0.33951	0.3398
0.865704	0.3398	0.339831	0.339426
0.882038	0.339426	0.3398	0.338731
0.898372	0.338731	0.339426	0.33773
0.914706	0.33773	0.338731	0.336441
0.93104	0.336441	0.33773	0.334878
0.947374	0.334878	0.336441	0.33306
0.963708	0.33306	0.334878	0.331003
0.980043	0.331003	0.33306	0.328726
0.996377	0.328726	0.331003	0.326241
1.01271	0.326241	0.328726	0.323564
1.02904	0.323564	0.326241	0.320708
1.04538	0.320708	0.323564	0.31769
1.06171	0.31769	0.320708	0.314518
1.07805	0.314518	0.31769	0.311207
1.09438	0.311207	0.314518	0.307765
1.11071	0.307765	0.311207	0.304203
1.12705	0.304203	0.307765	0.300533
1.14338	0.300533	0.304203	0.296764
1.15972	0.296764	0.300533	0.292903
1.17605	0.292903	0.296764	0.288957
1.19239	0.288957	0.292903	0.284938
1.20872	0.284938	0.288957	0.280852
1.22505	0.280852	0.284938	0.276709
1.24139	0.276709	0.280852	0.272512
1.25772	0.272512	0.276709	0.268273
1.27406	0.268273	0.272512	0.263999
1.29039	0.263999	0.268273	0.259698
1.30672	0.259698	0.263999	0.255378
1.32306	0.255378	0.259698	0.251049
1.33939	0.251049	0.255378	0.246716
1.35573	0.246716	0.251049	0.242389
1.37206	0.242389	0.246716	0.238076
1.38839	0.238076	0.242389	0.233787
1.40473	0.233787	0.238076	0.229526
1.42106	0.229526	0.233787	0.225308
1.4374	0.225308	0.229526	0.221135
1.45373	0.221135	0.225308	0.217017
1.47006	0.217017	0.221135	0.212961
1.4864	0.212961	0.217017	0.208976
1.50273	0.208976	0.212961	0.205066
1.51907	0.205066	0.208976	0.201239
1.5354	0.201239	0.205066	0.197499
1.55173	0.197499	0.201239	0.193855
1.56807	0.193855	0.197499	0.190309
1.5844	0.190309	0.193855	0.186866
1.60074	0.186866	0.190309	0.18353
1.61707	0.18353	0.186866	0.180304
1.6334	0.180304	0.18353	0.17719
1.64974	0.17719	0.180304	0.17419
1.66607	0.17419	0.17719	0.171306
1.68241	0.171306	0.17419	0.168538
1.69874	0.168538	0.171306	0.165888
1.71508	0.165888	0.168538	0.163355
1.73141	0.163355	0.165888	0.160937
1.74774	0.160937	0.163355	0.158635
1.76408	0.158635	0.160937	0.156446
1.78041	0.156446	0.158635	0.154368
1.79675	0.154368	0.156446	0.152399
1.81308	0.152399	0.154368	0.150537
1.82941	0.150537	0.152399	0.148779
1.84575	0.148779	0.150537	0.147121
1.86208	0.147121	0.148779	0.145562
1.87842	0.145562	0.147121	0.144096
1.89475	0.144096	0.145562	0.142721
1.91108	0.142721	0.144096	0.141434
1.92742	0.141434	0.142721	0.140231
1.94375	0.140231	0.141434	0.139109
1.96009	0.139109	0.140231	0.138065
1.97642	0.138065	0.139109	0.137094
1.99275	0.137094	0.138065	0.136196
2.00909	0.136196	0.137094	0.135366
2.02542	0.135366	0.136196	0.134603
2.04176	0.134603	0.135366	0.133903
2.05809	0.133903	0.134603	0.133264
2.07442	0.133264	0.133903	0.132686
2.09076	0.132686	0.133264	0.132165
2.10709	0.132165	0.132686	0.1317
2.12343	0.1317	0.132165	0.131289
2.13976	0.131289	0.1317	0.130933
2.15609	0.130933	0.131289	0.13063
2.17243	0.13063	0.130933	0.130379
2.18876	0.130379	0.13063	0.13018
2.2051	0.13018	0.130379	0.130032
2.22143	0.130032	0.13018	0.129935
2.23776	0.129935	0.130032	0.12989
2.2541	0.12989	0.129935	0.129896
ClusterDistance: 2.2541
Clusters nr:1
150	
FINISHED
