Data size: 50
starting GOLDEN
l1 1458.98	f1 -0.00034259	l2 2360.68	f2 -0.000211732	3
l1 901.7	f1 -0.000554322	l2 1458.98	f2 -0.00034259	3
l1 557.281	f1 -0.000896911	l2 901.7	f2 -0.000554322	3
l1 344.419	f1 -0.00145123	l2 557.281	f2 -0.000896911	3
l1 212.862	f1 -0.00234813	l2 344.419	f2 -0.00145123	3
l1 131.556	f1 -0.0037993	l2 212.863	f2 -0.00234813	3
l1 81.3063	f1 -0.00614717	l2 131.556	f2 -0.00379929	3
l1 50.2501	f1 -0.00994541	l2 81.3063	f2 -0.00614717	3
l1 31.0563	f1 -0.0160881	l2 50.2501	f2 -0.00994541	3
l1 19.1939	f1 -0.0260148	l2 31.0563	f2 -0.0160881	3
l1 11.8625	f1 -0.0420235	l2 19.1939	f2 -0.0260147	3
l1 7.33148	f1 -0.0677041	l2 11.8625	f2 -0.0420235	3
l1 4.53114	f1 -0.108331	l2 7.33148	f2 -0.0677041	3
l1 2.80044	f1 -0.170324	l2 4.53114	f2 -0.108331	3
l1 1.7308	f1 -0.256531	l2 2.80044	f2 -0.170324	3
l1 1.06973	f1 -0.352106	l2 1.7308	f2 -0.256531	3
l1 0.66117	f1 -0.42458	l2 1.06973	f2 -0.352106	3
l1 0.408664	f1 -0.526006	l2 0.66117	f2 -0.42458	3
l1 0.252606	f1 -0.738355	l2 0.408664	f2 -0.526006	3
l1 0.156157	f1 -0.932057	l2 0.252606	f2 -0.738356	3
l1 0.0965488	f1 -1.06213	l2 0.156157	f2 -0.932057	3
l1 0.0597086	f1 -1.21191	l2 0.0965488	f2 -1.06213	3
l1 0.0369402	f1 -1.66469	l2 0.0597086	f2 -1.21191	3
l1 0.0228685	f1 -2.8412	l2 0.0369402	f2 -1.66469	3
l1 0.0141717	f1 -4.60994	l2 0.0228685	f2 -2.8412	3
l1 0.00879678	f1 -7.42667	l2 0.0141717	f2 -4.60994	3
l1 0.00547491	f1 -11.9328	l2 0.00879678	f2 -7.42667	3
l1 0.00342188	f1 -19.0921	l2 0.00547491	f2 -11.9328	3
l1 0.00215303	f1 -30.3436	l2 0.00342188	f2 -19.0921	3
l1 0.00136884	f1 -47.727	l2 0.00215303	f2 -30.3436	3
l1 0.000884189	f1 -73.8878	l2 0.00136884	f2 -47.727	3
l1 0.000584655	f1 -111.742	l2 0.000884189	f2 -73.8878	3
finished GOLDEN
h	0.356333
h	0.34383
h	0.123274
h	0.000734422
STOP 2382.51	3.40282e+38	2382.51	3.40282e+38
2382.51	2382.51	2396.81	14.2986
2382.51	2396.81	2431.54	34.7322
2382.51	2431.54	2445.85	14.3147
2382.51	2445.85	2458.05	12.1968
2382.51	2458.05	2470.78	12.7334
2382.51	2470.78	2487.24	16.459
2382.51	2487.24	2508.63	21.3894
2382.51	2508.63	2525.17	16.5417
2382.51	2525.17	2538.61	13.4382
2382.51	2538.61	2550.72	12.1072
2382.51	2550.72	2562.18	11.4619
2382.51	2562.18	2572.74	10.5608
2382.51	2572.74	2584.29	11.553
2382.51	2584.29	2597.39	13.0945
2382.51	2597.39	2609.5	12.1121
2382.51	2609.5	2620.28	10.7842
2382.51	2620.28	2630.51	10.2302
2382.51	2630.51	2640.54	10.021
2382.51	2640.54	2650.45	9.91455
2382.51	2650.45	2660.18	9.7251
2382.51	2660.18	2669.51	9.33447
2382.51	2669.51	2678.25	8.73779
2382.51	2678.25	2686.28	8.02979
2382.51	2686.28	2693.59	7.31714
2382.51	2693.59	2700.26	6.66748
2382.51	2700.26	2706.36	6.10278
2382.51	2706.36	2711.98	5.61963
2382.51	2711.98	2717.19	5.20898
2382.51	2717.19	2722.05	4.85767
2382.51	2722.05	2726.61	4.55469
2382.51	2726.61	2730.9	4.29175
2382.51	2730.9	2735.19	4.29224
2382.51	2735.19	2739.26	4.07104
2382.51	2739.26	2743.13	3.8728
2382.51	2743.13	2746.83	3.69458
2382.51	2746.83	2750.36	3.53369
2382.51	2750.36	2753.75	3.38745
2382.51	2753.75	2757	3.25269
2382.51	2757	2760.13	3.13013
2382.51	2760.13	2763.15	3.0166
2382.51	2763.15	2766.06	2.91211
2382.51	2766.06	2768.87	2.81274
2382.51	2768.87	2771.6	2.72266
2382.51	2771.6	2774.23	2.63745
2382.51	2774.23	2776.79	2.55762
2382.51	2776.79	2779.27	2.48242
2382.51	2779.27	2781.68	2.41089
2382.51	2781.68	2784.03	2.34497
kernelDistance 1225
golden D
l1 3819.66	f1 -0.000134865	l2 6180.34	f2 -8.33511e-05	0
l1 2360.68	f1 -0.000218216	l2 3819.66	f2 -0.000134865	0
l1 1458.98	f1 -0.000353081	l2 2360.68	f2 -0.000218216	0
l1 901.7	f1 -0.000571295	l2 1458.98	f2 -0.000353081	0
l1 557.281	f1 -0.000924372	l2 901.7	f2 -0.000571295	0
l1 344.419	f1 -0.00149565	l2 557.281	f2 -0.000924372	0
l1 212.862	f1 -0.00241995	l2 344.419	f2 -0.00149565	0
l1 131.556	f1 -0.0039153	l2 212.863	f2 -0.00241995	0
l1 81.3063	f1 -0.00633398	l2 131.556	f2 -0.0039153	0
l1 50.2501	f1 -0.0102439	l2 81.3063	f2 -0.00633398	0
l1 31.0563	f1 -0.016555	l2 50.2501	f2 -0.0102439	0
l1 19.1939	f1 -0.0267026	l2 31.0563	f2 -0.016555	0
l1 11.8625	f1 -0.0428541	l2 19.1939	f2 -0.0267026	0
l1 7.33148	f1 -0.0678938	l2 11.8625	f2 -0.0428541	0
l1 4.53114	f1 -0.104184	l2 7.33148	f2 -0.0678938	0
l1 2.80044	f1 -0.148763	l2 4.53114	f2 -0.104184	0
l1 1.7308	f1 -0.18734	l2 2.80044	f2 -0.148763	0
l1 1.06973	f1 -0.212035	l2 1.7308	f2 -0.18734	0
l1 0.66117	f1 -0.23799	l2 1.06973	f2 -0.212035	0
l1 0.408664	f1 -0.25818	l2 0.66117	f2 -0.23799	0
l1 0.252606	f1 -0.266817	l2 0.408664	f2 -0.25818	0
l1 0.156157	f1 -0.268939	l2 0.252606	f2 -0.266817	0
l1 0.0965488	f1 -0.268724	l2 0.156157	f2 -0.268939	0
l1 0.156157	f1 -0.268939	l2 0.192998	f2 -0.268487	0
l1 0.133389	f1 -0.269003	l2 0.156157	f2 -0.268939	0
l1 0.119317	f1 -0.268964	l2 0.133389	f2 -0.269003	0
l1 0.133389	f1 -0.269003	l2 0.142086	f2 -0.268997	0
l1 0.128014	f1 -0.268996	l2 0.133389	f2 -0.269003	0
l1 0.133389	f1 -0.269003	l2 0.136711	f2 -0.269003	0
l1 0.136711	f1 -0.269003	l2 0.138764	f2 -0.269002	0
l1 0.135442	f1 -0.269004	l2 0.136711	f2 -0.269003	0
l1 0.134658	f1 -0.269004	l2 0.135442	f2 -0.269004	0
l1 0.135442	f1 -0.269004	l2 0.135927	f2 -0.269004	0
l1 0.135142	f1 -0.269004	l2 0.135442	f2 -0.269004	0
D 4.93003	 h 0.135292	 size 1225
EX_D: 2.27268
SIGMA	SI_AVG
1.21344	0.427153
MAX DS: 597.014
0.0121344	0.0348627	0.032607	0.0372595
0.0242689	0.0372595	0.0348627	0.0398052
0.0364033	0.0398052	0.0372595	0.042508
0.0485377	0.042508	0.0398052	0.0453763
0.0606721	0.0453763	0.042508	0.0484188
0.0728066	0.0484188	0.0453763	0.0516442
0.084941	0.0516442	0.0484188	0.0550617
0.0970754	0.0550617	0.0516442	0.0586801
0.10921	0.0586801	0.0550617	0.0625085
0.121344	0.0625085	0.0586801	0.0665554
0.133479	0.0665554	0.0625085	0.0708293
0.145613	0.0708293	0.0665554	0.0753379
0.157748	0.0753379	0.0708293	0.0800882
0.169882	0.0800882	0.0753379	0.0850862
0.182016	0.0850862	0.0800882	0.0903368
0.194151	0.0903368	0.0850862	0.0958432
0.206285	0.0958432	0.0903368	0.101607
0.21842	0.101607	0.0958432	0.107629
0.230554	0.107629	0.101607	0.113906
0.242689	0.113906	0.107629	0.120433
0.254823	0.120433	0.113906	0.127203
0.266957	0.127203	0.120433	0.134206
0.279092	0.134206	0.127203	0.141428
0.291226	0.141428	0.134206	0.148855
0.303361	0.148855	0.141428	0.156467
0.315495	0.156467	0.148855	0.164242
0.32763	0.164242	0.156467	0.172156
0.339764	0.172156	0.164242	0.180181
0.351898	0.180181	0.172156	0.188288
0.364033	0.188288	0.180181	0.196445
0.376167	0.196445	0.188288	0.204619
0.388302	0.204619	0.196445	0.212774
0.400436	0.212774	0.204619	0.220876
0.41257	0.220876	0.212774	0.228889
0.424705	0.228889	0.220876	0.236776
0.436839	0.236776	0.228888	0.244504
0.448974	0.244504	0.236776	0.252039
0.461108	0.252039	0.244504	0.25935
0.473243	0.25935	0.252039	0.266407
0.485377	0.266407	0.25935	0.273186
0.497511	0.273186	0.266407	0.279661
0.509646	0.279661	0.273186	0.285815
0.52178	0.285815	0.279661	0.29163
0.533915	0.29163	0.285815	0.297095
0.546049	0.297095	0.29163	0.3022
0.558183	0.3022	0.297095	0.306939
0.570318	0.306939	0.3022	0.311312
0.582452	0.311312	0.306939	0.315317
0.594587	0.315317	0.311312	0.318958
0.606721	0.318958	0.315317	0.322241
0.618856	0.322241	0.318958	0.325172
0.63099	0.325172	0.322241	0.327759
0.643124	0.327759	0.325172	0.33001
0.655259	0.33001	0.327759	0.331934
0.667393	0.331934	0.33001	0.33354
0.679528	0.33354	0.331934	0.334835
0.691662	0.334835	0.33354	0.335827
0.703796	0.335827	0.334835	0.336521
0.715931	0.336521	0.335827	0.336923
0.728065	0.336923	0.336521	0.337037
0.7402	0.337037	0.336923	0.336867
0.752334	0.336867	0.337037	0.336417
0.764469	0.336417	0.336867	0.335687
0.776603	0.335687	0.336417	0.334683
0.788737	0.334683	0.335687	0.333407
0.800872	0.333407	0.334683	0.331864
0.813006	0.331864	0.333407	0.330058
0.825141	0.330058	0.331864	0.327999
0.837275	0.327999	0.330058	0.325695
0.849409	0.325695	0.327999	0.323158
0.861544	0.323158	0.325695	0.320401
0.873678	0.320401	0.323158	0.31744
0.885813	0.31744	0.320401	0.314294
0.897947	0.314294	0.31744	0.310984
0.910082	0.310984	0.314294	0.307532
0.922216	0.307532	0.310984	0.303961
0.93435	0.303961	0.307532	0.300298
0.946485	0.300298	0.303961	0.296568
0.958619	0.296568	0.300298	0.292796
0.970754	0.292796	0.296568	0.289009
0.982888	0.289009	0.292796	0.285231
0.995022	0.285231	0.289009	0.281485
1.00716	0.281485	0.285231	0.277794
1.01929	0.277794	0.281485	0.274176
1.03143	0.274176	0.277794	0.270647
1.04356	0.270647	0.274176	0.267222
1.05569	0.267222	0.270647	0.263912
1.06783	0.263912	0.267222	0.260722
1.07996	0.260722	0.263912	0.257658
1.0921	0.257658	0.260722	0.254721
1.10423	0.254721	0.257658	0.251909
1.11637	0.251909	0.254721	0.249216
1.1285	0.249216	0.251909	0.246637
1.14064	0.246637	0.249216	0.244161
1.15277	0.244161	0.246637	0.241778
1.1649	0.241778	0.244161	0.239475
1.17704	0.239475	0.241778	0.23724
1.18917	0.23724	0.239475	0.235059
1.20131	0.235059	0.23724	0.232917
1.21344	0.232917	0.235059	0.230803
1.22558	0.230803	0.232917	0.228703
1.23771	0.228703	0.230803	0.226606
1.24985	0.226606	0.228703	0.224501
1.26198	0.224501	0.226606	0.22238
1.27411	0.22238	0.224501	0.220235
1.28625	0.220235	0.22238	0.218061
1.29838	0.218061	0.220235	0.215855
1.31052	0.215855	0.218061	0.213613
1.32265	0.213613	0.215855	0.211337
1.33479	0.211337	0.213613	0.209026
1.34692	0.209026	0.211337	0.206685
1.35905	0.206685	0.209026	0.204316
1.37119	0.204316	0.206685	0.201926
1.38332	0.201926	0.204316	0.19952
1.39546	0.19952	0.201926	0.197106
1.40759	0.197106	0.19952	0.194691
1.41973	0.194691	0.197106	0.192283
1.43186	0.192283	0.194691	0.189891
1.444	0.189891	0.192283	0.187523
1.45613	0.187523	0.189891	0.185186
1.46826	0.185186	0.187523	0.18289
1.4804	0.18289	0.185186	0.180642
1.49253	0.180642	0.18289	0.178448
1.50467	0.178448	0.180642	0.176317
1.5168	0.176317	0.178448	0.174253
1.52894	0.174253	0.176317	0.172262
1.54107	0.172262	0.174253	0.170349
1.55321	0.170349	0.172262	0.168519
1.56534	0.168519	0.170349	0.166776
1.57747	0.166776	0.168519	0.165121
1.58961	0.165121	0.166776	0.163558
1.60174	0.163558	0.165121	0.162088
1.61388	0.162088	0.163558	0.160714
1.62601	0.160714	0.162088	0.159434
1.63815	0.159434	0.160714	0.158251
1.65028	0.158251	0.159434	0.157163
1.66242	0.157163	0.158251	0.156171
1.67455	0.156171	0.157163	0.155272
1.68668	0.155272	0.156171	0.154467
1.69882	0.154467	0.155272	0.153752
1.71095	0.153752	0.154467	0.153127
1.72309	0.153127	0.153752	0.152589
1.73522	0.152589	0.153127	0.152134
1.74736	0.152134	0.152589	0.151762
1.75949	0.151762	0.152134	0.151467
1.77163	0.151467	0.151762	0.151247
1.78376	0.151247	0.151467	0.151098
1.79589	0.151098	0.151247	0.151016
1.80803	0.151016	0.151098	0.150998
1.82016	0.150998	0.151016	0.151038
Kernel distance: 1.82016
Clusters nr:1
50	
