Data size: 100
starting GOLDEN
l1 0.0717273	f1 -0.302409	l2 0.0737803	f2 -0.302412	0
l1 0.0737803	f1 -0.302412	l2 0.0750492	f2 -0.302413	0
l1 0.0750492	f1 -0.302413	l2 0.0758334	f2 -0.302413	0
l1 0.0758334	f1 -0.302413	l2 0.076318	f2 -0.302412	0
l1 0.0755338	f1 -0.302413	l2 0.0758334	f2 -0.302413	0
D 4.79772	 h 0.0756836	 size 4950
EX_D: 2.08137
SIGMA	SI_AVG
1.33106	0.418064
MAX DS: 636.248
0.0133106	0.0242957	0.0211608	0.0278567
0.0266212	0.0278567	0.0242957	0.0319002
0.0399319	0.0319002	0.0278567	0.0364902
0.0532425	0.0364902	0.0319002	0.0416987
0.0665531	0.0416987	0.0364902	0.0476058
0.0798637	0.0476058	0.0416987	0.0542993
0.0931744	0.0542993	0.0476058	0.0618731
0.106485	0.0618731	0.0542993	0.0704245
0.119796	0.0704246	0.0618731	0.0800506
0.133106	0.0800506	0.0704246	0.0908421
0.146417	0.0908421	0.0800506	0.102876
0.159727	0.102876	0.0908421	0.116209
0.173038	0.116209	0.102876	0.130866
0.186349	0.130866	0.116209	0.146829
0.199659	0.146829	0.130866	0.164036
0.21297	0.164036	0.146829	0.18237
0.226281	0.18237	0.164036	0.201663
0.239591	0.201663	0.18237	0.221698
0.252902	0.221698	0.201663	0.242227
0.266212	0.242227	0.221699	0.262985
0.279523	0.262985	0.242227	0.283713
0.292834	0.283713	0.262985	0.304186
0.306144	0.304186	0.283713	0.324231
0.319455	0.324231	0.304186	0.34374
0.332766	0.34374	0.324231	0.362677
0.346076	0.362677	0.34374	0.381068
0.359387	0.381068	0.362677	0.398983
0.372697	0.398983	0.381068	0.416511
0.386008	0.416511	0.398983	0.43373
0.399319	0.43373	0.416511	0.450677
0.412629	0.450677	0.43373	0.467325
0.42594	0.467325	0.450677	0.483565
0.43925	0.483565	0.467325	0.499191
0.452561	0.499191	0.483565	0.513901
0.465872	0.513901	0.499191	0.527309
0.479182	0.527309	0.513901	0.538963
0.492493	0.538963	0.527309	0.548387
0.505804	0.548387	0.538964	0.555132
0.519114	0.555132	0.548387	0.558835
0.532425	0.558835	0.555132	0.55928
0.545735	0.55928	0.558835	0.556442
0.559046	0.556442	0.55928	0.550509
0.572357	0.550509	0.556442	0.541875
0.585667	0.541875	0.550509	0.5311
0.598978	0.5311	0.541875	0.51886
0.612288	0.51886	0.5311	0.505872
0.625599	0.505872	0.51886	0.492827
0.63891	0.492827	0.505872	0.480337
0.65222	0.480337	0.492827	0.468891
0.665531	0.468891	0.480337	0.458828
0.678841	0.458828	0.468891	0.450327
0.692152	0.450327	0.458828	0.443417
0.705463	0.443417	0.450327	0.437988
0.718773	0.437988	0.443417	0.433818
0.732084	0.433818	0.437988	0.430608
0.745395	0.430608	0.433818	0.428017
0.758705	0.428017	0.430608	0.425697
0.772016	0.425697	0.428017	0.423327
0.785326	0.423327	0.425697	0.420639
0.798637	0.420639	0.423327	0.417431
0.811948	0.417431	0.420639	0.413575
0.825258	0.413575	0.417431	0.409011
0.838569	0.409011	0.413575	0.40374
0.851879	0.40374	0.409011	0.397812
0.86519	0.397812	0.40374	0.391307
0.878501	0.391307	0.397812	0.384325
0.891811	0.384325	0.391307	0.376977
0.905122	0.376977	0.384325	0.369368
0.918432	0.369368	0.376977	0.361598
0.931743	0.361598	0.369368	0.353756
0.945054	0.353756	0.361598	0.345916
0.958364	0.345916	0.353756	0.338138
0.971675	0.338138	0.345916	0.330466
0.984985	0.330466	0.338138	0.32293
0.998296	0.32293	0.330466	0.315544
1.01161	0.315544	0.32293	0.30831
1.02492	0.30831	0.315544	0.30122
1.03823	0.30122	0.30831	0.294257
1.05154	0.294257	0.30122	0.287402
1.06485	0.287402	0.294257	0.280634
1.07816	0.280634	0.287402	0.27394
1.09147	0.27394	0.280634	0.267308
1.10478	0.267309	0.27394	0.26074
1.11809	0.26074	0.267309	0.254242
1.1314	0.254242	0.26074	0.247827
1.14471	0.247827	0.254242	0.241515
1.15802	0.241515	0.247827	0.235327
1.17133	0.235327	0.241515	0.229284
1.18464	0.229284	0.235327	0.223403
1.19796	0.223403	0.229284	0.2177
1.21127	0.2177	0.223403	0.212182
1.22458	0.212182	0.2177	0.206852
1.23789	0.206852	0.212182	0.201704
1.2512	0.201704	0.206852	0.196728
1.26451	0.196728	0.201704	0.191908
1.27782	0.191908	0.196728	0.187225
1.29113	0.187225	0.191908	0.182657
1.30444	0.182657	0.187225	0.178179
1.31775	0.178179	0.182657	0.173766
1.33106	0.173766	0.178179	0.169397
1.34437	0.169397	0.173766	0.165049
1.35768	0.165049	0.169397	0.160704
1.37099	0.160704	0.165049	0.156348
1.3843	0.156348	0.160704	0.151971
1.39761	0.151971	0.156348	0.147567
1.41093	0.147567	0.151971	0.143136
1.42424	0.143136	0.147567	0.138681
1.43755	0.138681	0.143136	0.13421
1.45086	0.13421	0.138681	0.129735
1.46417	0.129735	0.13421	0.125269
1.47748	0.125269	0.129735	0.120829
1.49079	0.120829	0.125269	0.116435
1.5041	0.116435	0.120829	0.112106
1.51741	0.112106	0.116435	0.107861
1.53072	0.107861	0.112106	0.10372
1.54403	0.10372	0.107861	0.0997016
1.55734	0.0997016	0.10372	0.0958245
1.57065	0.0958245	0.0997017	0.0921044
1.58396	0.0921044	0.0958245	0.0885559
1.59727	0.0885559	0.0921044	0.0851917
1.61058	0.0851917	0.0885559	0.0820224
1.62389	0.0820224	0.0851917	0.0790567
1.63721	0.0790567	0.0820224	0.0763011
1.65052	0.0763011	0.0790567	0.0737603
1.66383	0.0737604	0.0763011	0.0714373
1.67714	0.0714373	0.0737604	0.0693331
1.69045	0.0693331	0.0714373	0.0674474
1.70376	0.0674474	0.0693331	0.0657787
1.71707	0.0657787	0.0674474	0.064324
1.73038	0.064324	0.0657787	0.0630798
1.74369	0.0630798	0.0643241	0.0620416
1.757	0.0620416	0.0630798	0.0612043
1.77031	0.0612043	0.0620416	0.0605625
1.78362	0.0605625	0.0612043	0.0601103
1.79693	0.0601103	0.0605625	0.0598415
1.81024	0.0598415	0.0601103	0.05975
1.82355	0.05975	0.0598415	0.0598291
Kernel distance: 1.82355
Clusters nr:1
100	
