2.1138387	-9.935623	-9.266525	0.37568113	nothing
1.8795521	-5.2309747	-9.89386	8.2777605	nothing
4.812001	-0.6385524	5.202389	-2.5321589	nothing
-6.040561	0.6960843	6.7614217	-5.705331	nothing
8.487308	9.155889	7.4776783	6.779576	nothing
3.2378345	2.4622233	-7.4966207	-3.78866	nothing
6.096631	1.0555649	-9.83873	5.3175607	nothing
8.043628	-5.574584	9.725263	-7.738818	nothing
-1.696972	2.5881405	3.465004	8.704846	nothing
-4.3940377	6.839023	-8.768704	5.4521666	nothing
1.7490546	-6.053694	-4.1815953	4.535261	nothing
7.784107	-5.3402004	-3.9014807	2.3404253	nothing
-5.9262104	9.338286	7.2631364	-7.364784	nothing
5.1948347	8.136379	-8.704335	-1.5941875	nothing
2.2584894	-1.0899122	-9.759753	7.0217214	nothing
-0.8571457	3.1459296	-0.2335917	-6.65564	nothing
7.0174756	-5.680266	-2.9968362	1.9310846	nothing
-7.012868	7.4699273	3.5741677	3.1176565	nothing
-9.688647	0.55420446	0.18955396	6.115884	nothing
4.736343	0.77848834	6.803297	-4.371928	nothing
0.09228851	0.029691769	-9.407064	3.290571	nothing
3.2134194	-8.159395	4.33033	7.1063128	nothing
-7.9947014	6.7771697	-0.37763485	5.9010873	nothing
0.6786374	-1.5443407	-2.3805547	-9.597367	nothing
-1.6930927	-2.4167094	1.874304	-6.4465947	nothing
1.4135963	-2.349309	4.5493116	-8.697798	nothing
-9.380998	9.8813305	7.709821	0.2985782	nothing
-6.466027	5.1267824	-3.371532	-1.0064791	nothing
-6.331382	-9.495014	-8.455846	4.178094	nothing
-0.4591343	-3.793248	1.9564594	7.142007	nothing
8.655901	-1.6410847	-1.3896784	-5.6566978	nothing
-0.6989386	-6.511048	-1.5312399	-9.980359	nothing
-5.206768	-1.8092673	-3.6572547	8.041189	nothing
4.5140944	2.3860927	2.1360219	-0.9784343	nothing
2.6291502	3.2389479	2.1734264	-8.76453	nothing
-1.9016743	2.0504787	-0.28024316	9.30834	nothing
-5.790422	-9.549157	8.471905	-9.588342	nothing
8.5317135	6.453728	-9.777071	-3.7613873	nothing
-6.2437773	1.7095603	6.0959926	4.714731	nothing
6.013839	5.671857	-2.4922428	5.29791	nothing
6.9603453	-0.7661089	1.5331687	0.05004638	nothing
5.1509047	-2.2505124	4.33167	-8.409611	nothing
0.6980149	-2.8649354	-2.1676776	0.3386473	nothing
-2.9899035	-9.059578	-7.192096	-6.6013417	nothing
-9.959131	8.459444	6.535868	8.737058	nothing
-3.7017524	-3.0138469	-7.4557714	-0.92713994	nothing
2.742526	0.016590996	-2.8610034	2.0181084	nothing
-2.1603367	-8.058084	-2.2044013	1.839898	nothing
4.598172	-2.2041333	-9.741457	3.152177	nothing
-9.209069	5.957829	8.784159	-6.599469	nothing
1.9435897	5.525895	4.7029896	-5.7161674	nothing
5.2408724	-5.786255	1.7131516	-0.659507	nothing
-6.3537	-6.811069	-4.104953	1.1559346	nothing
7.9191265	-6.093334	0.70197004	-8.422139	nothing
-3.8588705	3.417242	2.0070207	0.9836572	nothing
4.344432	-5.571751	-6.340119	-2.166615	nothing
-6.5000577	-3.304601	6.538402	3.4162855	nothing
9.118629	4.0383835	8.165962	2.042736	nothing
-9.436269	2.2206552	0.13268435	2.882559	nothing
4.717383	1.7808418	6.9904447	-5.741873	nothing
5.0821853	-8.005967	1.6798828	-3.876162	nothing
9.722049	-5.5211	6.73853	4.5437717	nothing
8.719414	2.1585886	5.264629	-5.8912544	nothing
6.062667	6.8199086	-2.2626052	1.184416	nothing
9.018067	9.243535	0.22934379	5.5170712	nothing
3.6978452	7.4595366	-7.700587	-4.4279156	nothing
0.7533964	0.07927484	7.2203894	0.16670176	nothing
1.884037	5.386566	0.20650698	-7.1641603	nothing
3.2975225	-6.475357	7.496782	1.2889568	nothing
1.1098865	-9.896786	3.6271718	9.256019	nothing
1.695515	5.174418	4.0840964	-8.514786	nothing
-2.4007468	1.7312993	8.233208	8.033497	nothing
-9.305709	1.0278527	0.33806425	7.574808	nothing
-4.0460467	-5.644469	4.0173283	-0.48528573	nothing
-9.623099	2.6250725	0.9707465	-7.1387663	nothing
-5.298418	-0.03236068	8.381347	-0.54627603	nothing
-4.823977	-9.0927515	2.7271638	4.031956	nothing
-7.751096	-5.439794	-3.2606037	8.808817	nothing
0.23315653	3.843822	-9.688338	2.7706945	nothing
4.5927835	3.4929738	5.6199546	5.05158	nothing
7.489155	3.1867988	-7.9559655	-5.0989633	nothing
-0.018971516	0.81747055	-9.221828	-5.735504	nothing
-4.67354	6.736745	5.280784	-3.50623	nothing
-0.8906015	0.4122482	-1.9819788	-4.2703004	nothing
8.891075	-2.2785473	7.6827235	-2.331157	nothing
1.1291269	2.9265668	5.87553	7.9893856	nothing
9.6976185	-8.019327	7.437059	7.6035905	nothing
-5.9126215	2.1745708	-2.2928653	9.818123	nothing
5.122675	7.7802606	-8.496309	-7.0548434	nothing
8.75338	8.08876	-9.9709015	-4.3509774	nothing
5.754904	-3.8063712	1.047513	5.0690875	nothing
2.820165	-0.019790562	-2.8215005	3.8091414	nothing
-3.1495597	-1.8572348	1.4176352	5.728643	nothing
-1.9195044	4.4206467	-8.215982	-9.182937	nothing
9.356449	-7.8858337	6.920747	-9.5888195	nothing
-9.719399	-3.190466	1.1994542	1.5103296	nothing
7.193429	1.9638968	-9.455163	5.482396	nothing
0.14320731	-1.1618822	2.3160841	-6.8163633	nothing
-3.2165234	-5.9426174	8.4169445	-4.242697	nothing
-8.48745	-0.43472204	-3.880291	-7.1923985	nothing
9.791936	4.683849	5.2272205	-5.773001	nothing
5.3344135	1.1039643	-7.7953997	-5.891032	nothing
-2.1605794	0.9040122	1.7804239	-3.76254	nothing
8.849712	8.908593	8.194834	5.2247634	nothing
-7.8346276	-9.524359	8.876595	-4.5014806	nothing
-0.3991884	-0.43452647	1.6555841	8.730349	nothing
1.127889	4.608909	-5.2721825	8.38967	nothing
-1.2478938	-5.0812187	8.60181	-3.1571603	nothing
-2.228028	-9.051702	-7.874278	4.587244	nothing
-6.799029	-0.99790496	1.2943444	-2.5959868	nothing
-5.3010635	2.6732676	-0.29638773	5.318354	nothing
-0.38012403	-7.836474	-0.97327846	3.8744738	nothing
1.433198	-6.7608037	9.646337	-0.38152176	nothing
6.162399	-2.6394687	-5.296317	-2.766151	nothing
-3.986741	-0.4242391	-8.563753	-7.693155	nothing
-0.3404485	7.446239	8.142373	7.704184	nothing
1.9228225	0.45120543	-9.780468	-3.594828	nothing
-5.9899564	-2.2275808	2.0065794	-4.7010794	nothing
-2.502176	4.470297	-8.739365	-5.18048	nothing
2.4463506	6.60918	1.6318285	7.0608187	nothing
-0.7891379	-3.5815463	-2.3411355	4.8605103	nothing
-0.49658227	-1.1440061	3.9194467	5.297687	nothing
6.7009425	0.9897392	-0.10217646	-6.2151246	nothing
8.933836	-7.591276	-9.886037	-8.4212885	nothing
-7.591521	-3.7739491	-2.831804	6.938759	nothing
-7.2573957	2.5834737	7.718901	-2.2242882	nothing
-3.3789303	-0.932938	-8.21898	-2.999709	nothing
-8.983381	1.5156364	-9.866263	8.032249	nothing
-3.5920787	2.2368486	-8.755143	-0.18774901	nothing
0.94480306	-7.226021	4.402495	5.4988155	nothing
-7.9898014	1.1048744	9.152557	-1.4016496	nothing
-1.1119952	6.503362	5.5690866	0.1823216	nothing
-4.108043	7.0864186	1.0855737	7.5859427	nothing
-5.646909	-5.002196	-1.2011931	1.434841	nothing
-0.47690126	-5.566777	0.019324921	2.3897462	nothing
7.3825974	-4.489707	7.478086	-5.0756426	nothing
-3.1762156	3.805824	-2.5784268	0.66715384	nothing
3.584646	3.4921603	1.6313921	4.4851155	nothing
-5.077619	6.170748	-4.5711937	-1.598236	nothing
-2.0036724	0.762089	-1.5646459	-9.461206	nothing
9.030529	-4.4346604	-4.1136823	5.47363	nothing
-3.5381572	0.49583304	5.7829356	6.777104	nothing
-5.763362	0.68666923	-6.1259594	3.4695387	nothing
-6.3097305	-1.4036933	3.7005153	1.0554553	nothing
-2.0199406	-3.9646063	-4.316314	-0.31776163	nothing
-4.186239	7.9140906	-2.029098	0.7905198	nothing
-5.5032606	4.8160653	-8.566045	-4.816348	nothing
-4.9475117	-3.2546647	7.8592324	-5.170242	nothing
3.6227918	-3.5068805	4.4370637	-9.016626	nothing
-5.046266	-9.580173	-1.953681	-0.59384465	nothing
8.907244	4.7132196	0.4151229	1.3767182	nothing
-4.745353	5.192596	-1.3933842	1.3846475	nothing
-1.081226	1.647495	3.4068089	-3.8023503	nothing
8.224725	5.8674235	5.532121	-3.1843195	nothing
3.6225352	-2.683751	-9.582324	-8.811401	nothing
-2.7076046	-6.122206	2.2184145	3.2622101	nothing
-2.1115937	-0.74858487	-0.84941435	2.7843606	nothing
5.0246496	0.8556771	3.7822256	8.164959	nothing
-6.3621554	-1.4186536	4.304289	5.8181305	nothing
8.099862	5.8076425	-6.8327765	5.734099	nothing
4.954296	-3.663786	-4.259883	6.1630883	nothing
-7.8194876	3.7185857	-4.675713	9.740603	nothing
8.958704	8.196202	-3.1397014	-5.953856	nothing
-3.0075686	3.7527537	-1.0983466	-5.271251	nothing
-2.5284944	8.072784	9.180951	7.4032297	nothing
3.7694607	8.72858	-2.1267738	8.99889	nothing
-4.6763606	-6.7661853	6.566698	-5.459787	nothing
-5.1096377	-1.1970683	-2.6264749	-4.242985	nothing
9.933376	-2.8451815	8.210445	-9.196185	nothing
1.127021	-4.401533	8.961554	6.6676364	nothing
0.8405828	-4.0848255	-1.7125592	2.1781278	nothing
9.964985	0.19145337	8.505041	8.235664	nothing
-5.8689594	2.222373	-0.6351986	-5.8504868	nothing
3.5834825	-5.8886805	3.387288	-9.106653	nothing
5.524297	8.973156	-2.840913	-4.7886596	nothing
-7.852845	8.748989	-2.7747848	1.6808889	nothing
-5.6871495	1.9326051	-0.45947394	-0.6844297	nothing
-3.7925234	6.5090294	2.961982	0.37913516	nothing
1.4435245	7.0239325	-3.6183302	-8.916473	nothing
-7.5992193	9.068633	-1.8127855	5.5190873	nothing
-2.818339	-6.511365	-1.1132257	-4.745915	nothing
3.5271833	-1.1975161	9.579987	-8.595464	nothing
-0.3331076	0.36107513	1.4988161	1.1907352	nothing
4.605877	5.9548755	-2.3867242	-2.0865362	nothing
5.315416	-3.911951	8.436707	9.303033	nothing
9.188682	3.1684074	-9.714927	4.9623938	nothing
-1.3830285	3.2325187	-0.37027737	-1.343109	nothing
5.0412083	-2.5953104	-6.8848166	-9.670271	nothing
-2.3900402	-0.25419366	2.487842	5.0532866	nothing
9.819624	7.4948697	8.13079	-7.6295533	nothing
-5.3288665	-4.204755	-5.844637	-2.748723	nothing
0.86890614	-9.459378	0.9977261	-6.4223423	nothing
4.7034044	-6.9281983	5.8343472	3.2198315	nothing
-3.9842458	5.7017136	-8.616741	7.322455	nothing
-2.4856975	-9.075696	-2.982886	7.4066324	nothing
7.638441	-3.6131167	-2.3076105	9.2069435	nothing
-6.379043	-6.7007136	7.1742334	-2.3064222	nothing
3.3857174	-1.4616297	5.6504016	4.7594643	nothing
1.0566381	-7.631202	-5.0075884	8.52961	nothing
-2.788823	9.891629	4.5790997	3.9590476	nothing
5.3648353	1.7111133	-1.4567415	-3.6211364	nothing
-3.3821514	-8.532597	6.1011653	4.673392	nothing
-2.8162894	-8.706197	7.8027496	2.4093692	nothing
-1.9752107	8.859719	-7.1622615	6.918518	nothing
-3.829419	-4.473483	-7.0621	-1.4559996	nothing
-7.662957	-1.9799689	3.2860808	0.45575452	nothing
-4.031854	6.8177443	5.605606	0.9529131	nothing
-8.845108	2.6258621	-0.41338748	-0.4543665	nothing
-4.4314103	-8.332894	4.7667146	2.73961	nothing
4.380959	-2.2751584	4.585362	0.5820839	nothing
-0.83167046	3.2891219	0.17202063	-0.01913453	nothing
-7.224463	1.2286006	3.991668	1.9727256	nothing
2.4772491	0.47821534	-7.4576077	-0.25824648	nothing
-9.304234	-4.8066945	-1.0796255	-9.95295	nothing
-8.946538	-0.8743708	2.0783484	-1.9742488	nothing
3.1322184	-9.257135	-3.7403376	9.219505	nothing
-7.873988	2.9190845	-5.280466	7.001401	nothing
-8.5136385	6.228447	-5.8851614	-7.5707555	nothing
-0.14795627	2.757327	-1.0899802	-0.102124006	nothing
-3.6460347	0.18382491	3.5699701	4.4875746	nothing
-4.463309	6.4251704	-8.882753	6.426256	nothing
-8.42885	-1.9304177	7.7206016	-4.6234007	nothing
8.188822	8.6327	5.4917455	-0.54772156	nothing
-0.70739776	-1.2273934	4.8156624	-7.442873	nothing
-8.691853	4.110848	2.7449958	-0.76241213	nothing
2.321259	-7.2882886	-7.2805357	-1.0887015	nothing
-0.4599075	-4.317661	-0.9184177	-2.0115361	nothing
-7.2045894	-4.428206	6.674202	-5.214337	nothing
5.4683766	8.678181	-9.627368	7.5821824	nothing
8.616364	-9.598255	8.330031	3.1720157	nothing
7.5399475	-1.3034383	-7.251212	-3.306747	nothing
-5.8938975	-3.0994146	-4.349674	1.5456407	nothing
-5.6411247	3.1742628	3.2660723	0.65818095	nothing
-2.3543963	2.3987422	3.7158446	-4.849964	nothing
-5.091031	-2.000072	0.49088773	-0.5113234	nothing
0.7019658	-0.22683406	-3.550354	-5.932706	nothing
-0.040947232	8.517317	1.6667238	-1.5442243	nothing
-4.915784	-5.7219577	7.24069	-1.3246785	nothing
-5.042389	5.17025	9.039665	-4.622036	nothing
9.619789	-7.8196235	-5.669866	2.484241	nothing
8.923508	-0.66137934	4.236672	2.503629	nothing
1.6021175	4.939915	3.729259	-0.11878148	nothing
9.052406	-3.403772	5.6630063	-9.084938	nothing
3.9707863	7.9218845	-9.833529	-9.724543	nothing
0.36555442	2.4517019	-4.909325	0.6685587	nothing
8.873507	-5.6830597	9.339597	-2.4874902	nothing
-7.2171497	0.8768251	-7.380315	8.018857	nothing
-2.5978699	5.4580297	3.5276	4.8795447	nothing
-4.3604097	-8.960199	-2.2303963	-2.4820263	nothing
-0.39219987	-1.4040507	4.0339317	6.643241	nothing
0.55736125	-8.635171	-8.393674	-7.136604	nothing
-8.589012	-7.7775645	-2.8081534	-4.7633123	nothing
-1.249297	3.922431	4.4757466	-2.7571173	nothing
3.8161795	-0.19914337	0.82021344	-8.378757	nothing
-0.030731032	-6.182866	-1.678671	-7.5635276	nothing
-4.377227	4.4153805	3.9186635	9.289765	nothing
1.522802	4.822524	-5.2221	-9.813796	nothing
-6.6353283	3.6973383	9.6031885	-2.5888555	nothing
-1.635057	-3.978905	-5.780076	-8.584674	nothing
1.0280806	-7.1890893	-4.8723407	-2.9585454	nothing
3.1716542	6.2513366	-7.3485274	5.8208714	nothing
-9.25061	2.4424894	7.995269	0.25951344	nothing
-6.648924	6.0819345	5.5192556	-1.8668296	nothing
0.5811327	8.136026	-0.040427066	-9.792246	nothing
7.481891	0.8070192	2.9129272	-8.585035	nothing
-8.621508	-6.938181	3.7321281	-0.037858296	nothing
2.6530595	5.126637	-5.9991026	-6.29231	nothing
-2.2648642	0.07981944	9.211966	-5.5027328	nothing
4.397027	-0.043174177	7.0002	4.183983	nothing
1.1731696	3.9330306	7.7266917	-7.149132	nothing
3.1526704	5.190105	-6.8764877	-4.992834	nothing
-7.1667485	-2.8120089	2.8908272	-1.0536265	nothing
-2.023294	-3.500309	-4.9104033	3.3699782	nothing
-3.1505377	2.2187903	-7.7066207	9.684393	nothing
-1.3857174	-0.5608696	-6.944333	-0.730074	nothing
-4.7031555	6.388061	7.7366643	-0.7893649	nothing
-4.912941	0.5166387	-7.445234	-8.8116255	nothing
2.1375751	1.6805497	-1.4490528	-0.09431621	nothing
1.3122834	-0.99253213	-0.39090174	2.172061	nothing
9.840108	-5.1101866	-0.15627603	0.34761676	nothing
-4.762584	7.2017045	-0.900332	-0.98573047	nothing
1.9014754	-4.3651133	9.066417	4.451961	nothing
-9.326978	5.2160993	-9.669192	-6.118933	nothing
-0.9161394	-3.0151212	-3.6375344	-2.7836387	nothing
-7.703371	-6.186758	9.774149	-5.3567157	nothing
-8.894586	-4.632094	-0.25726104	1.5489259	nothing
-4.421168	-6.7927003	-4.670142	0.742852	nothing
-1.8656164	5.953202	-6.865643	-6.122586	nothing
3.2114553	-1.4853681	5.349473	-5.0656276	nothing
3.1401155	-1.4857408	-0.26162916	-4.781338	nothing
2.9673028	7.4784856	-2.666367	-9.84276	nothing
6.7222824	-6.3692822	-8.892764	-7.8731995	nothing
-0.015757503	-8.403566	6.416575	6.184512	nothing
-2.5015292	7.07275	-7.986727	-9.389707	nothing
-5.9234304	-7.1313095	2.668171	3.9610288	nothing
9.152654	9.358919	7.584547	8.326821	nothing
3.6544576	-3.2482347	-5.4678726	1.5813493	nothing
6.9391227	-7.7431054	8.141291	-3.9051805	nothing
2.6586456	-2.7209628	-7.6523905	-8.88893	nothing
-7.508067	-8.705595	2.300862	4.812989	nothing
-1.3896257	-9.723009	-5.24112	-7.6779	nothing
-2.6583984	6.385619	9.630625	0.043828692	nothing
9.0901	1.313187	-3.710002	6.870433	nothing
-4.721746	-5.126668	8.834901	0.17165409	nothing
4.875926	-5.9919367	9.488147	7.194212	nothing
-1.5772073	0.14842778	-7.411993	2.4425259	nothing
-0.84666526	5.9447913	1.2896202	5.5799236	nothing
-3.4379969	9.964889	0.13683903	7.4814444	nothing
1.6836518	-1.8289541	5.758248	7.3283663	nothing
1.8229159	-7.86904	-5.7595057	7.350103	nothing
4.921769	-7.803428	-6.1896167	-8.677462	nothing
6.7904606	-8.102243	-1.9688698	6.4286675	nothing
9.036736	0.94966334	0.3080137	-9.994753	nothing
-0.19998278	-2.1173563	-5.6033	-7.4639688	nothing
-1.3865469	-7.2751584	-3.0590422	4.9418435	nothing
-5.9651313	0.84989464	-5.3663883	-2.0408998	nothing
-5.2314267	8.247274	7.2084174	-5.4507136	nothing
-3.586693	-5.655458	0.92517823	4.341142	nothing
-3.2180278	4.6786814	-9.802428	-1.667741	nothing
4.8170567	8.623585	-9.847762	9.799777	nothing
0.9740471	0.06375585	-3.671067	-4.2898006	nothing
-3.2132041	1.5102278	-9.297953	3.5793347	nothing
-9.0918455	-7.296534	3.444249	-2.5816867	nothing
-6.8016663	-8.855437	0.070838906	-0.86120373	nothing
